file,model,language,n,has_boxed,extracted,correct,extracted_but_wrong,unparsed
logs/2026-07-29T10-17-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_8X88sBhe2bAXPEJ9bdn546.eval,vllm/google/gemma-3-12b-it,hin,500,497,497,431,66,0
logs/2026-07-29T10-17-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_4j4SYQYaRpvGfBFHHhDuz5.eval,vllm/google/gemma-3-12b-it,isl,500,500,500,428,72,0
logs/2026-07-29T10-17-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_UAvx8at8TWLQVw4r7LyX9b.eval,vllm/google/gemma-3-12b-it,ita,500,500,500,458,42,0
logs/2026-07-29T10-17-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_LKdmZKejU5cyGm5hYJHrPj.eval,vllm/google/gemma-3-12b-it,mar,500,500,500,381,119,0
logs/2026-07-29T10-17-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_SW26NeU4rmuLAK7x2P6ZNL.eval,vllm/google/gemma-3-12b-it,jpn,500,498,498,435,63,0
logs/2026-07-29T10-17-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_kzshuHjGNrNrAdAgbVQZx7.eval,vllm/google/gemma-3-12b-it,nld,500,500,500,451,49,0
logs/2026-07-29T10-17-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_Wx62G8rcYh6zC5Hur37Ev5.eval,vllm/google/gemma-3-12b-it,rus,500,500,500,419,81,0
logs/2026-07-29T10-17-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_PuURDWeJdherQekrkYZKS2.eval,vllm/google/gemma-3-12b-it,ukr,500,500,500,433,67,0
logs/2026-07-29T10-17-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_aivRQaCuAETp85VgYWCpP9.eval,vllm/google/gemma-3-12b-it,zho,500,499,499,436,63,0
logs/2026-07-29T10-58-47-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_Wk4h3BQ4HghH9k58PbToDu.eval,vllm/google/gemma-3-12b-it,est,500,500,500,458,42,0
logs/2026-07-29T11-12-21-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_eeVKUwTbP6xV5eiAuBk3ZG.eval,vllm/google/gemma-3-27b-it,ara,500,500,500,461,39,0
logs/2026-07-29T11-12-21-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_Hbsvnpt6vcHM94oPSXcmB6.eval,vllm/google/gemma-3-27b-it,dan,500,500,500,470,30,0
logs/2026-07-29T11-12-21-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_dLq8GznaMP7gYbJ2RQZvff.eval,vllm/google/gemma-3-27b-it,deu,500,500,500,446,54,0
logs/2026-07-29T11-12-21-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_AbNdVa9qQnQudejCZTrEAA.eval,vllm/google/gemma-3-27b-it,eng,500,500,500,486,14,0
logs/2026-07-29T11-12-21-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_SSU35GPQMC4vrv4nSw494H.eval,vllm/google/gemma-3-27b-it,isl,500,500,500,459,41,0
logs/2026-07-29T11-12-22-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_7iBcJxZBLP7iyq5hnnUheA.eval,vllm/google/gemma-3-27b-it,fra,500,500,500,454,46,0
logs/2026-07-29T11-12-22-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_H7sVvRcjeVLYPKwJwr8m54.eval,vllm/google/gemma-3-27b-it,hin,500,499,499,451,48,0
logs/2026-07-29T11-12-22-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_TmcVzgXbqfhxgQgdvds6Fa.eval,vllm/google/gemma-3-27b-it,ita,500,500,500,469,31,0
logs/2026-07-29T11-12-22-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_gZPeq3pm9ktZs767L4q3qg.eval,vllm/google/gemma-3-27b-it,mar,500,500,500,441,59,0
logs/2026-07-29T11-12-22-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_JGM2vfJmfYDA94XH8DtKSk.eval,vllm/google/gemma-3-27b-it,nld,500,498,498,462,36,0
logs/2026-07-29T11-12-22-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_BCf9DKUHUPUppBSw94yXum.eval,vllm/google/gemma-3-27b-it,rus,500,499,499,446,53,0
logs/2026-07-29T11-12-23-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_is5N7guPpuPvAJWxqy3Sjq.eval,vllm/google/gemma-3-27b-it,est,500,500,500,462,38,0
logs/2026-07-29T11-12-23-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_W7UmfzYo7JwNieMS4orxk7.eval,vllm/google/gemma-3-27b-it,jpn,500,500,500,447,53,0
logs/2026-07-29T11-12-23-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_WS9hwjUe8YEDmrbwD7FbHK.eval,vllm/google/gemma-3-27b-it,ukr,500,499,499,444,55,0
logs/2026-07-29T11-12-23-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_VfRsD2fdpH4tQMkar2DhAU.eval,vllm/google/gemma-3-27b-it,zho,500,500,500,446,54,0
logs/2026-07-30T08-20-06-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_VAjLHmY9gX5awrtFKED452.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,ara,500,376,416,152,264,0
logs/2026-07-30T08-20-06-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_bvJMvZtYAjxG3SbPLk9Ws3.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,dan,500,342,368,153,215,0
logs/2026-07-30T08-20-06-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_dvigSE3ts5jrBhfbZSMk5D.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,deu,500,438,451,211,240,0
logs/2026-07-30T08-20-06-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_2jS8xFQzEtJBWhDGNdzrqF.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,eng,500,212,221,126,95,0
logs/2026-07-30T08-20-06-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_5RZdRrcC2CuZWeKxUG6UA3.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,est,500,393,411,158,253,0
logs/2026-07-30T08-20-06-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_cdTcPbrEVfPmADEHA7QyEz.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,hin,500,354,376,117,259,0
logs/2026-07-30T08-20-06-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_NRcDHacB5Gc68G93nL4B7b.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,isl,500,392,420,151,269,0
logs/2026-07-30T08-20-06-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_Gh8MdefNfehpbZEFdrp3CV.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,mar,500,309,343,84,259,0
logs/2026-07-30T08-20-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_7c3WnCDukfpvSx5YKaKXo8.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,fra,500,375,409,174,235,0
logs/2026-07-30T08-20-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_HjWXLuVuT82b7XLoF8PE3S.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,ita,500,441,448,206,242,0
logs/2026-07-30T08-20-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_VnU7epMGuEd9vs9wq33X5w.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,jpn,500,231,288,68,220,0
logs/2026-07-30T08-20-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_QRsWNwxVnxDV5yCqpwGN9d.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,nld,500,345,368,158,210,0
logs/2026-07-30T08-20-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_aDQ8d8AcG38wV7tHJCKyqW.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,rus,500,474,478,201,277,0
logs/2026-07-30T08-20-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_juuPgrqFfWieMaETdnVsuo.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,ukr,500,420,431,173,258,0
logs/2026-07-30T08-20-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_K2BhgoUcW4tTg64chP2FCw.eval,vllm/swiss-ai/Apertus-8B-Instruct-2509,zho,500,237,257,103,154,0
logs/2026-07-30T13-43-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_7E5MSJbYkAn2AZPkuXkMTi.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,ara,500,490,490,326,164,0
logs/2026-07-30T13-43-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_fYPmrzDpXsWNY6JjPT25nS.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,dan,500,429,433,300,133,0
logs/2026-07-30T13-43-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_8vU2Ra9HAoXDDpVfGZxoQt.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,deu,500,477,478,304,174,0
logs/2026-07-30T13-43-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_GeiEzeYPra9Pw6VPU5CBjc.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,fra,500,482,484,336,148,0
logs/2026-07-30T13-43-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_M3dShctRFQ5E48WnFE6kdp.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,hin,500,482,484,273,211,0
logs/2026-07-30T13-43-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_S6tDksHQiWb5WFJg2NPncU.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,isl,500,475,477,290,187,0
logs/2026-07-30T13-43-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_TLTc4AVU3ZmTaRytnkpvkH.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,ita,500,464,464,330,134,0
logs/2026-07-30T13-43-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_Nx55NLqHfuvHdhUPcxiSwW.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,mar,500,421,450,202,248,0
logs/2026-07-30T13-43-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_Vqzkc6TjAuYgdNneFrHVsu.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,est,500,458,474,280,194,0
logs/2026-07-30T13-43-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_A6TrhUAtJq4rj5rqJbRYY2.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,jpn,500,467,474,252,222,0
logs/2026-07-30T13-43-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_AiCoCYMQGVFZVchzmjwSug.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,rus,500,470,470,313,157,0
logs/2026-07-30T13-43-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_WpUyE6X8vcUNFhadgBad2U.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,ukr,500,468,468,306,162,0
logs/2026-07-30T13-43-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_8B3oeXYPMYKGTP2PNQu7pe.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,zho,500,486,488,321,167,0
logs/2026-07-30T14-33-42-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_S39HdgTCfKKN44U8uwyJ5v.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,nld,500,451,450,300,150,0
logs/2026-07-30T15-02-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_LPaFux9Rwi5pEfQ38HzAnt.eval,vllm/swiss-ai/Apertus-70B-Instruct-2509,eng,500,156,156,118,38,0
logs/2026-07-30T22-54-38-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_FAWxe2W6spd6HMtRLUVBWX.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,dan,500,91,170,3,167,0
logs/2026-07-30T22-54-38-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_js6A3HpHEgKh39f7uQoPg8.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,eng,500,78,100,3,97,0
logs/2026-07-30T22-54-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_JQTBrMbeMx4VWhzJDECntg.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,ara,500,86,237,1,236,0
logs/2026-07-30T22-54-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_MvSLjVkWvKUhkUhKish4JC.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,deu,500,138,207,2,205,0
logs/2026-07-30T22-54-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_jEYq3EogVcmsdyvVQeWzYP.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,fra,500,137,218,3,215,0
logs/2026-07-30T22-54-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_Xsj7LUCehxurjsGA2nUN2v.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,hin,500,80,244,0,244,0
logs/2026-07-30T22-54-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_dtwUdwAzKyCsi4c9rdAqXY.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,isl,500,97,393,2,391,0
logs/2026-07-30T22-54-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_gnHpgDe3oHEu6GGhXmmwVB.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,ita,500,148,219,2,217,0
logs/2026-07-30T22-54-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_fWNuWtubhZz7t2AKvDT5UU.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,mar,500,23,398,6,392,0
logs/2026-07-30T22-54-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_GSW3fHx6fvizDFoLZrZ9cF.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,est,500,88,217,3,214,0
logs/2026-07-30T22-54-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_io4Qawb4LvdVqQH6ekgqYn.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,jpn,500,221,308,3,305,0
logs/2026-07-30T22-54-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_8FZWRYKzrEUSBaNJqdm9eE.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,nld,500,124,170,3,167,0
logs/2026-07-30T22-54-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_U8fSACaDciXnGyNgwvb2Lf.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,rus,500,94,133,0,133,0
logs/2026-07-30T22-54-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_2A4WArpWV6dyhtxPhUoSJo.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,ukr,500,74,176,2,174,0
logs/2026-07-30T22-54-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_Gunwy4s39CqbVY9zet7hPG.eval,vllm/utter-project/EuroLLM-1.7B-Instruct,zho,500,183,248,0,248,0
logs/2026-07-31T00-04-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_Ss7vJuYcJryrLEJurJhgVB.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,eng,500,421,426,256,170,0
logs/2026-07-31T00-04-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_g7rizLvgYzTWMbogZCiL5P.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,ara,500,487,492,241,251,0
logs/2026-07-31T00-04-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_oTQUkCucoNGeKnxuC2xm48.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,dan,500,494,494,265,229,0
logs/2026-07-31T00-04-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_dWwfNc6QpJxVV4crdCvfTa.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,deu,500,498,498,259,239,0
logs/2026-07-31T00-04-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_7vTHpRbpNrSt2AMpTDmBoS.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,hin,500,471,476,202,274,0
logs/2026-07-31T00-04-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_4JJFb5uGLGtA7asFojm9Gc.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,isl,500,170,326,19,307,0
logs/2026-07-31T00-05-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_ABxZDFHB4RH5xjt6nr8JLX.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,fra,500,497,497,277,220,0
logs/2026-07-31T00-05-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_6eEr4MPZg6orHHSgZJFzca.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,ita,500,499,499,300,199,0
logs/2026-07-31T00-05-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_32veKGL2X3Yq8zjwwaarHw.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,jpn,500,479,484,177,307,0
logs/2026-07-31T00-05-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_FDdJCTFrXnJyGZC5nddgAy.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,mar,500,63,322,3,319,0
logs/2026-07-31T00-05-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_UEwydUEekh83pg7wxiDnjq.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,nld,500,492,493,264,229,0
logs/2026-07-31T00-05-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_frjD9r9pEdjuUeZ56x4UKV.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,rus,500,497,497,261,236,0
logs/2026-07-31T00-05-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_LEpBicJusjrC9KMazxZvpY.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,ukr,500,493,494,264,230,0
logs/2026-07-31T00-05-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_nGLUbogWiP9yeh5CZevD2P.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,zho,500,496,496,250,246,0
logs/2026-07-31T00-05-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_3t3S7yZ3yskfQ5YN6NJApp.eval,vllm/utter-project/EuroLLM-9B-Instruct-2512,est,500,458,470,241,229,0
logs/2026-07-31T01-25-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_4VxRTP5UCV3Mcy8kJ4dauy.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,ara,500,362,403,220,183,0
logs/2026-07-31T01-25-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_iyoSP7jpS4PsTzNYLTSAiM.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,dan,500,442,451,313,138,0
logs/2026-07-31T01-25-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_fhvdRRJyuLrHokU4LTNAeb.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,deu,500,489,489,334,155,0
logs/2026-07-31T01-25-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_E26NwKLAFAVxRcJ8yabc46.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,eng,500,432,432,320,112,0
logs/2026-07-31T01-25-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_jNfLzb6qg86TBUVp3GZL87.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,hin,500,298,349,151,198,0
logs/2026-07-31T01-25-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_T5NryHoGksvpQCjdu3dTae.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,isl,500,159,327,32,295,0
logs/2026-07-31T01-25-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_Y6PYuiUobvtETVvxDjHw4H.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,fra,500,468,472,317,155,0
logs/2026-07-31T01-25-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_emh8unsi7ipZn84pLhiHZB.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,ita,500,483,484,376,108,0
logs/2026-07-31T01-25-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_9u6BBAWcHtjCgH5rxXZgQD.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,jpn,500,411,422,201,221,0
logs/2026-07-31T01-25-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_H9b4NzGjCe5uRi2zHdq9oK.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,mar,500,86,293,10,283,0
logs/2026-07-31T01-25-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_hNCuXgHpa7KqEJDG8dmzjp.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,nld,500,475,476,354,122,0
logs/2026-07-31T01-25-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_QfUeDTtKP94ZCrsGT5fjBb.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,rus,500,474,475,302,173,0
logs/2026-07-31T01-25-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_nVH7Rux7ScofbHpFaqBXjW.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,ukr,500,491,491,344,147,0
logs/2026-07-31T01-25-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_4qHiohcQf3mPUEARckmv9G.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,zho,500,478,481,299,182,0
logs/2026-07-31T01-25-03-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_6KzLkC6VvrLyvZNvR9qNv6.eval,vllm/utter-project/EuroLLM-22B-Instruct-2512,est,500,420,436,241,195,0
logs/2026-07-31T14-01-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_hRmSMuY6RMkCB9GHQ9wfD9.eval,vllm/Qwen/Qwen3.5-0.8B,ara,500,484,486,46,440,0
logs/2026-07-31T14-01-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_UVDvCXHyVBKkhWJP4ChkSz.eval,vllm/Qwen/Qwen3.5-0.8B,mar,500,266,304,4,300,0
logs/2026-07-31T14-01-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_Ac6dkDveeQiNNUKG9HN6Gt.eval,vllm/Qwen/Qwen3.5-0.8B,ukr,500,448,454,22,432,0
