model,base_model,reasoning,family,language,puzzle,truncated,n_correct_cells,n_cells,solved,params_b,log10_resource
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,323,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,173,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,657,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,826,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,534,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,272,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,39,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,976,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,691,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,56,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,952,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,523,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,564,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,865,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,85,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,227,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,464,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,652,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,707,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,438,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,87,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,147,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,265,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,839,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,200,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,430,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,371,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,496,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,360,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,789,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,105,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,52,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,261,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,551,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,146,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,709,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,59,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,383,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,187,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,932,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,310,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,662,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,759,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,45,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,47,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,76,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,19,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,620,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,209,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,773,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,1016,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,987,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,288,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,537,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,295,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,665,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,165,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,388,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,548,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,636,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,311,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,876,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,270,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,521,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,961,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,213,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,255,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,885,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,506,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,119,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,459,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,684,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,501,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,394,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,271,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,677,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,476,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,192,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,539,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,379,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,741,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,651,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,613,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,44,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,313,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,373,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,217,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,385,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,155,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,10,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,690,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,287,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,69,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,33,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,947,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,123,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,642,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,27,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,298,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,331,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,612,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,208,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,251,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,240,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,238,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,326,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,216,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,297,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,927,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,637,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,533,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,36,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,646,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,576,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,769,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,704,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,970,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,720,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,583,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,224,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,455,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,230,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,424,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,739,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,489,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,20,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,420,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,891,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,328,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,81,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,431,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,524,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,349,0,5,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,931,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,812,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,332,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,900,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,499,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,241,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,446,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,780,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,819,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,733,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,320,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,315,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,268,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,199,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,460,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,89,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,225,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,824,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,712,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,775,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,6,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,498,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,575,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,421,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,846,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,0,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,779,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,282,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,275,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,468,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,555,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,469,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,904,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,584,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,121,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,95,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,984,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,664,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,546,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,143,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,977,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,820,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,46,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,207,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,700,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,536,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,177,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,8,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,560,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,805,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,158,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,62,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,645,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,711,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,102,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,204,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,408,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,17,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,179,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,950,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,1,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,699,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,117,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,910,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,892,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,518,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,851,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,827,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,832,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,622,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,345,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,956,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,124,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,635,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,160,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,610,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,841,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,989,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,732,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,403,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,611,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,979,0,2,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,603,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,746,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,448,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,965,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,515,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,53,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,853,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,784,0,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,529,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,907,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,614,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,18,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,80,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,70,1,0,6,0,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,535,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,126,0,6,6,1,9.653,5.8904
Qwen3.5-9B (reasoning on),Qwen3.5-9B,on,Qwen3.5,isl,861,1,0,6,0,9.653,5.8904
